Date/Time (LST),Year,Month,Day,Hour,Temperature,Dew Point Temperature,Wind_Speed,Station Pressure,Humidity,Windchill
2018-07-22 12:00:00,2018,7,22,12,18.9,18.25,11.5,98.63,96.5,
2018-07-22 13:00:00,2018,7,22,13,21.0,19.6,12.5,98.675,91.5,
2018-07-22 14:00:00,2018,7,22,14,21.85,18.1,11.0,98.71000000000001,79.0,
2018-07-22 15:00:00,2018,7,22,15,22.25,18.200000000000003,8.0,98.785,78.5,
2018-07-22 16:00:00,2018,7,22,16,22.75,17.75,12.0,98.85,73.0,
2018-07-22 17:00:00,2018,7,22,17,22.25,17.75,13.5,98.935,75.5,
2018-07-22 18:00:00,2018,7,22,18,21.45,17.25,13.0,99.02000000000001,77.0,
2018-07-22 19:00:00,2018,7,22,19,21.049999999999997,17.5,3.5,99.06,80.0,
2018-07-22 20:00:00,2018,7,22,20,20.15,17.9,4.0,99.11500000000001,87.0,
2018-07-22 21:00:00,2018,7,22,21,20.15,17.85,6.5,99.15,86.5,
2018-07-22 22:00:00,2018,7,22,22,19.95,18.05,9.5,99.17,89.0,
2018-07-22 23:00:00,2018,7,22,23,19.8,17.95,7.5,99.165,89.0,
2018-07-23 00:00:00,2018,7,23,0,20.1,18.0,9.0,99.165,87.5,
2018-07-23 01:00:00,2018,7,23,1,19.299999999999997,17.8,6.5,99.13,91.5,
2018-07-23 02:00:00,2018,7,23,2,18.8,17.75,5.5,99.115,93.5,
2018-07-23 03:00:00,2018,7,23,3,18.4,17.85,5.0,99.135,96.5,
2018-07-23 04:00:00,2018,7,23,4,18.4,17.95,5.0,99.14500000000001,97.5,
2018-07-23 05:00:00,2018,7,23,5,18.15,17.85,5.5,99.18,98.5,
2018-07-23 06:00:00,2018,7,23,6,19.3,19.0,7.0,99.28999999999999,98.5,
2018-07-23 07:00:00,2018,7,23,7,21.35,19.0,8.0,99.325,86.5,
2018-07-23 08:00:00,2018,7,23,8,23.1,19.299999999999997,8.0,99.345,79.0,
2018-07-23 09:00:00,2018,7,23,9,23.7,19.65,7.5,99.34,78.0,
2018-07-23 10:00:00,2018,7,23,10,23.65,19.200000000000003,7.0,99.33,76.5,
2018-07-23 11:00:00,2018,7,23,11,22.299999999999997,19.45,12.5,99.395,84.0,
2018-07-23 12:00:00,2018,7,23,12,23.049999999999997,19.65,12.0,99.38,81.5,
2018-07-23 13:00:00,2018,7,23,13,23.2,20.0,13.5,99.385,82.0,
2018-07-23 14:00:00,2018,7,23,14,23.1,19.95,12.5,99.385,82.5,
2018-07-23 15:00:00,2018,7,23,15,22.8,20.45,13.5,99.39,86.5,
2018-07-23 16:00:00,2018,7,23,16,23.0,20.299999999999997,11.0,99.305,84.5,
2018-07-23 17:00:00,2018,7,23,17,22.700000000000003,20.35,10.5,99.31,86.5,
2018-07-23 18:00:00,2018,7,23,18,22.6,20.049999999999997,11.0,99.35,85.5,
2018-07-23 19:00:00,2018,7,23,19,21.9,20.1,5.5,99.37,89.5,
2018-07-23 20:00:00,2018,7,23,20,20.9,19.85,8.5,99.345,93.5,
2018-07-23 21:00:00,2018,7,23,21,20.65,19.55,9.0,99.36500000000001,93.5,
2018-07-23 22:00:00,2018,7,23,22,20.200000000000003,19.5,6.5,99.375,95.5,
2018-07-23 23:00:00,2018,7,23,23,19.9,19.5,5.0,99.35,97.5,
2018-07-24 00:00:00,2018,7,24,0,19.6,19.15,3.0,99.37,97.0,
2018-07-24 01:00:00,2018,7,24,1,19.85,19.25,5.0,99.36500000000001,96.5,
2018-07-24 02:00:00,2018,7,24,2,20.200000000000003,19.4,6.5,99.4,95.0,
2018-07-24 03:00:00,2018,7,24,3,18.950000000000003,18.450000000000003,3.5,99.36500000000001,96.5,
2018-07-24 04:00:00,2018,7,24,4,18.450000000000003,18.25,4.5,99.39,99.0,
2018-07-24 05:00:00,2018,7,24,5,18.35,18.25,5.0,99.41499999999999,99.0,
2018-07-24 06:00:00,2018,7,24,6,19.35,19.05,6.0,99.435,98.0,
2018-07-24 07:00:00,2018,7,24,7,20.75,20.2,6.5,99.435,97.0,
2018-07-24 08:00:00,2018,7,24,8,23.25,20.0,13.5,99.46,82.0,
2018-07-24 09:00:00,2018,7,24,9,25.0,20.4,14.0,99.475,76.0,
2018-07-24 10:00:00,2018,7,24,10,24.9,19.75,16.5,99.49,73.0,
2018-07-24 11:00:00,2018,7,24,11,26.1,20.15,12.0,99.46,69.5,
2018-07-24 12:00:00,2018,7,24,12,26.950000000000003,20.35,17.5,99.42,67.0,
2018-07-24 13:00:00,2018,7,24,13,27.700000000000003,20.5,14.5,99.36500000000001,64.5,
2018-07-24 14:00:00,2018,7,24,14,27.85,19.5,15.0,99.32,60.0,
2018-07-24 15:00:00,2018,7,24,15,28.200000000000003,20.1,14.0,99.27000000000001,61.5,
2018-07-24 16:00:00,2018,7,24,16,27.1,20.4,10.5,99.245,66.5,
2018-07-24 17:00:00,2018,7,24,17,25.4,21.15,6.5,99.22999999999999,77.5,
2018-07-24 18:00:00,2018,7,24,18,22.8,21.6,8.0,99.285,93.0,
2018-07-24 19:00:00,2018,7,24,19,22.05,20.8,5.0,99.205,92.5,
2018-07-24 20:00:00,2018,7,24,20,21.5,20.450000000000003,8.5,99.25,94.0,
2018-07-24 21:00:00,2018,7,24,21,21.1,20.25,6.5,99.285,95.0,
2018-07-24 22:00:00,2018,7,24,22,21.1,20.4,6.5,99.32499999999999,95.5,
2018-07-24 23:00:00,2018,7,24,23,21.1,20.45,6.0,99.285,96.0,
2018-07-25 00:00:00,2018,7,25,0,20.9,20.5,4.5,99.27,97.5,
2018-07-25 01:00:00,2018,7,25,1,20.5,20.15,4.0,99.2,98.0,
2018-07-25 02:00:00,2018,7,25,2,20.200000000000003,19.95,5.5,99.16,98.5,
2018-07-25 03:00:00,2018,7,25,3,20.1,19.95,5.0,99.155,99.0,
2018-07-25 04:00:00,2018,7,25,4,19.950000000000003,19.55,2.5,99.15,97.5,
2018-07-25 05:00:00,2018,7,25,5,19.6,19.299999999999997,6.0,99.16,98.0,
2018-07-25 06:00:00,2018,7,25,6,19.6,19.15,9.0,99.17500000000001,97.0,
2018-07-25 07:00:00,2018,7,25,7,19.9,18.95,4.5,99.18,94.0,
2018-07-25 08:00:00,2018,7,25,8,21.05,19.05,7.0,99.2,88.5,
2018-07-25 09:00:00,2018,7,25,9,22.2,18.85,8.0,99.215,81.0,
2018-07-25 10:00:00,2018,7,25,10,23.1,19.700000000000003,7.0,99.205,81.0,
2018-07-25 11:00:00,2018,7,25,11,24.1,18.799999999999997,7.0,99.21000000000001,72.5,
2018-07-25 12:00:00,2018,7,25,12,25.05,18.450000000000003,6.5,99.19999999999999,66.5,
2018-07-25 13:00:00,2018,7,25,13,26.05,16.8,10.0,99.195,56.5,
2018-07-25 14:00:00,2018,7,25,14,26.700000000000003,16.7,13.0,99.14,54.0,
2018-07-25 15:00:00,2018,7,25,15,27.1,16.799999999999997,13.5,99.09,53.5,
2018-07-25 16:00:00,2018,7,25,16,26.799999999999997,16.4,15.0,99.08,53.0,
2018-07-25 17:00:00,2018,7,25,17,27.0,15.3,14.5,99.08,48.5,
2018-07-25 18:00:00,2018,7,25,18,26.4,15.2,11.0,99.055,50.0,
2018-07-25 19:00:00,2018,7,25,19,24.85,15.45,9.0,99.095,56.0,
2018-07-25 20:00:00,2018,7,25,20,22.65,15.35,7.5,99.17,63.0,
2018-07-25 21:00:00,2018,7,25,21,20.8,15.350000000000001,6.0,99.17,71.0,
2018-07-25 22:00:00,2018,7,25,22,19.35,15.4,3.0,99.19,78.5,
2018-07-25 23:00:00,2018,7,25,23,17.95,14.95,4.5,99.17500000000001,82.5,
2018-07-26 00:00:00,2018,7,26,0,17.1,14.9,4.5,99.155,87.0,
2018-07-26 01:00:00,2018,7,26,1,15.7,14.9,4.5,99.11,95.0,
2018-07-26 02:00:00,2018,7,26,2,15.0,14.45,7.0,99.095,97.0,
2018-07-26 03:00:00,2018,7,26,3,14.9,14.1,2.5,99.07499999999999,95.5,
2018-07-26 04:00:00,2018,7,26,4,14.4,13.7,6.0,99.07499999999999,96.0,
2018-07-26 05:00:00,2018,7,26,5,14.3,13.8,5.0,99.08,97.0,
2018-07-26 06:00:00,2018,7,26,6,15.350000000000001,14.55,4.5,99.08,95.5,
2018-07-26 07:00:00,2018,7,26,7,17.9,15.4,6.5,99.12,85.5,
2018-07-26 08:00:00,2018,7,26,8,21.049999999999997,16.5,5.5,99.09,75.5,
2018-07-26 09:00:00,2018,7,26,9,23.6,18.35,11.0,99.07,72.5,
2018-07-26 10:00:00,2018,7,26,10,25.35,19.15,13.5,99.025,68.5,
2018-07-26 11:00:00,2018,7,26,11,25.4,18.95,13.0,99.0,67.5,
2018-07-26 12:00:00,2018,7,26,12,26.450000000000003,19.35,12.0,98.975,64.5,
2018-07-26 13:00:00,2018,7,26,13,25.700000000000003,19.7,13.5,98.93,71.0,
2018-07-26 14:00:00,2018,7,26,14,27.450000000000003,15.85,17.5,98.87,49.0,
2018-07-26 15:00:00,2018,7,26,15,26.9,16.45,15.5,98.88499999999999,52.0,
2018-07-26 16:00:00,2018,7,26,16,17.700000000000003,15.45,16.5,99.005,87.0,
2018-07-26 17:00:00,2018,7,26,17,18.0,16.75,8.5,98.94,92.0,
2018-07-26 18:00:00,2018,7,26,18,20.1,17.9,7.5,98.97999999999999,87.5,
2018-07-26 19:00:00,2018,7,26,19,20.0,18.5,5.0,99.025,91.0,
2018-07-26 20:00:00,2018,7,26,20,19.45,18.0,7.5,99.06,91.5,
2018-07-26 21:00:00,2018,7,26,21,17.7,17.25,3.5,99.115,97.5,
2018-07-26 22:00:00,2018,7,26,22,18.049999999999997,17.35,7.0,99.14,96.0,
2018-07-26 23:00:00,2018,7,26,23,18.200000000000003,17.4,8.0,99.11,95.0,
2018-07-27 00:00:00,2018,7,27,0,17.65,17.299999999999997,8.0,99.095,97.5,
2018-07-27 01:00:00,2018,7,27,1,17.35,17.200000000000003,6.0,99.065,99.0,
2018-07-27 02:00:00,2018,7,27,2,17.450000000000003,17.35,6.5,99.06,99.0,
2018-07-27 03:00:00,2018,7,27,3,16.5,16.15,5.5,99.07,98.0,
2018-07-27 04:00:00,2018,7,27,4,15.8,15.45,5.5,99.1,97.5,
2018-07-27 05:00:00,2018,7,27,5,15.3,15.149999999999999,4.5,99.14500000000001,99.5,
2018-07-27 06:00:00,2018,7,27,6,15.2,15.149999999999999,3.5,99.205,99.5,
2018-07-27 07:00:00,2018,7,27,7,16.8,15.649999999999999,7.0,99.26,93.0,
2018-07-27 08:00:00,2018,7,27,8,18.700000000000003,16.65,8.0,99.33,88.0,
2018-07-27 09:00:00,2018,7,27,9,20.05,16.25,9.5,99.35,78.5,
2018-07-27 10:00:00,2018,7,27,10,21.1,15.3,15.5,99.37,69.5,
2018-07-27 11:00:00,2018,7,27,11,21.9,14.5,15.0,99.36,62.5,
2018-07-27 12:00:00,2018,7,27,12,22.8,14.25,18.5,99.35,58.0,
2018-07-27 13:00:00,2018,7,27,13,23.3,14.05,16.0,99.375,56.0,
2018-07-27 14:00:00,2018,7,27,14,23.25,13.350000000000001,14.5,99.375,53.0,
2018-07-27 15:00:00,2018,7,27,15,23.15,14.45,13.0,99.37,58.0,
2018-07-27 16:00:00,2018,7,27,16,22.25,15.05,15.5,99.39500000000001,63.5,
2018-07-27 17:00:00,2018,7,27,17,21.700000000000003,15.8,8.5,99.35499999999999,69.0,
2018-07-27 18:00:00,2018,7,27,18,21.700000000000003,15.25,7.5,99.35,67.0,
2018-07-27 19:00:00,2018,7,27,19,20.700000000000003,15.350000000000001,3.5,99.37,71.5,
2018-07-27 20:00:00,2018,7,27,20,18.6,15.350000000000001,6.5,99.37,81.5,
2018-07-27 21:00:00,2018,7,27,21,19.3,15.350000000000001,11.0,99.455,78.0,
2018-07-27 22:00:00,2018,7,27,22,16.5,13.85,7.0,99.5,84.5,
2018-07-27 23:00:00,2018,7,27,23,15.7,14.55,4.0,99.445,93.0,
2018-07-28 00:00:00,2018,7,28,0,15.4,14.399999999999999,7.0,99.445,93.5,
2018-07-28 01:00:00,2018,7,28,1,15.15,14.3,7.5,99.44,94.5,
2018-07-28 02:00:00,2018,7,28,2,15.15,14.65,5.5,99.44999999999999,97.0,
2018-07-28 03:00:00,2018,7,28,3,14.95,14.55,3.5,99.455,97.5,
2018-07-28 04:00:00,2018,7,28,4,14.25,14.15,5.0,99.475,99.5,
2018-07-28 05:00:00,2018,7,28,5,14.15,13.95,5.0,99.47999999999999,99.0,
2018-07-28 06:00:00,2018,7,28,6,14.55,14.4,8.0,99.525,99.0,
2018-07-28 07:00:00,2018,7,28,7,15.350000000000001,15.100000000000001,5.5,99.585,98.0,
2018-07-28 08:00:00,2018,7,28,8,17.45,15.25,9.5,99.615,87.0,
2018-07-28 09:00:00,2018,7,28,9,18.549999999999997,13.7,15.5,99.63499999999999,73.5,
2018-07-28 10:00:00,2018,7,28,10,19.25,14.3,14.5,99.675,73.0,
2018-07-28 11:00:00,2018,7,28,11,19.950000000000003,13.65,15.0,99.67500000000001,67.0,
2018-07-28 12:00:00,2018,7,28,12,20.5,13.75,16.0,99.66,65.5,
2018-07-28 13:00:00,2018,7,28,13,20.299999999999997,13.350000000000001,15.5,99.66499999999999,64.0,
2018-07-28 14:00:00,2018,7,28,14,20.35,12.75,19.5,99.67,61.0,
2018-07-28 15:00:00,2018,7,28,15,20.6,12.95,18.0,99.67500000000001,61.5,
2018-07-28 16:00:00,2018,7,28,16,20.85,13.4,15.0,99.67,62.0,
2018-07-28 17:00:00,2018,7,28,17,20.05,12.8,14.0,99.71000000000001,63.0,
2018-07-28 18:00:00,2018,7,28,18,19.9,12.55,8.5,99.705,62.5,
2018-07-28 19:00:00,2018,7,28,19,19.25,13.05,7.0,99.745,67.0,
2018-07-28 20:00:00,2018,7,28,20,17.15,13.25,4.5,99.75999999999999,78.0,
2018-07-28 21:00:00,2018,7,28,21,15.95,12.899999999999999,5.0,99.825,82.0,
2018-07-28 22:00:00,2018,7,28,22,15.049999999999999,12.4,5.5,99.85,84.0,
2018-07-28 23:00:00,2018,7,28,23,14.2,11.85,5.5,99.865,85.5,
2018-07-29 00:00:00,2018,7,29,0,13.649999999999999,11.75,4.0,99.855,88.5,
2018-07-29 01:00:00,2018,7,29,1,12.7,11.5,0.0,99.865,92.5,
2018-07-29 02:00:00,2018,7,29,2,12.3,11.8,4.0,99.91,96.5,
2018-07-29 03:00:00,2018,7,29,3,11.65,11.350000000000001,5.5,99.95,98.0,
2018-07-29 04:00:00,2018,7,29,4,12.0,11.7,5.0,99.96000000000001,98.0,
2018-07-29 05:00:00,2018,7,29,5,12.5,12.05,5.5,99.965,97.0,
2018-07-29 06:00:00,2018,7,29,6,13.15,12.7,4.0,99.97,97.0,
2018-07-29 07:00:00,2018,7,29,7,15.45,13.399999999999999,3.5,99.985,87.5,
2018-07-29 08:00:00,2018,7,29,8,18.15,13.350000000000001,2.0,99.985,73.5,
2018-07-29 09:00:00,2018,7,29,9,20.25,12.649999999999999,6.5,99.96000000000001,61.5,
2018-07-29 10:00:00,2018,7,29,10,21.85,15.45,4.5,99.94,67.0,
2018-07-29 11:00:00,2018,7,29,11,22.5,13.149999999999999,7.5,99.91,55.0,
2018-07-29 12:00:00,2018,7,29,12,23.8,14.45,8.5,99.88,55.5,
2018-07-29 13:00:00,2018,7,29,13,23.4,13.15,7.0,99.82499999999999,52.0,
2018-07-29 14:00:00,2018,7,29,14,21.950000000000003,14.9,9.5,99.83500000000001,64.0,
2018-07-29 15:00:00,2018,7,29,15,20.25,14.649999999999999,9.0,99.91499999999999,70.0,
2018-07-29 16:00:00,2018,7,29,16,20.2,15.4,7.0,99.88,74.0,
2018-07-29 17:00:00,2018,7,29,17,21.95,14.4,10.5,99.82,62.5,
2018-07-29 18:00:00,2018,7,29,18,22.15,15.35,6.0,99.83,65.5,
2018-07-29 19:00:00,2018,7,29,19,20.75,15.55,3.0,99.85499999999999,72.0,
2018-07-29 20:00:00,2018,7,29,20,18.35,15.65,3.5,99.86500000000001,84.0,
2018-07-29 21:00:00,2018,7,29,21,17.2,15.5,4.0,99.86500000000001,89.5,
2018-07-29 22:00:00,2018,7,29,22,16.5,15.7,3.5,99.905,95.0,
2018-07-29 23:00:00,2018,7,29,23,16.75,16.05,4.0,99.94,95.5,
2018-07-30 00:00:00,2018,7,30,0,16.1,15.85,3.0,99.97999999999999,98.5,
2018-07-30 01:00:00,2018,7,30,1,15.6,15.200000000000001,4.0,99.955,97.5,
2018-07-30 02:00:00,2018,7,30,2,15.649999999999999,15.45,1.5,99.96000000000001,99.0,
2018-07-30 03:00:00,2018,7,30,3,14.95,14.850000000000001,1.5,99.92,99.5,
2018-07-30 04:00:00,2018,7,30,4,14.45,14.399999999999999,2.5,99.925,99.5,
2018-07-30 05:00:00,2018,7,30,5,14.45,14.399999999999999,0.0,99.925,99.5,
2018-07-30 06:00:00,2018,7,30,6,14.65,14.65,0.0,99.94,100.0,
2018-07-30 07:00:00,2018,7,30,7,16.3,16.3,2.0,99.94999999999999,100.0,
2018-07-30 08:00:00,2018,7,30,8,18.4,17.200000000000003,0.0,99.945,93.0,
2018-07-30 09:00:00,2018,7,30,9,20.3,17.2,2.0,99.91,83.0,
2018-07-30 10:00:00,2018,7,30,10,20.700000000000003,17.75,3.5,99.905,83.0,
2018-07-30 11:00:00,2018,7,30,11,21.75,16.55,1.5,99.91499999999999,72.0,
2018-07-30 12:00:00,2018,7,30,12,22.45,14.85,2.5,99.89,62.0,
2018-07-30 13:00:00,2018,7,30,13,23.15,16.6,6.0,99.86,66.0,
2018-07-30 14:00:00,2018,7,30,14,24.1,17.65,7.0,99.86,67.5,
2018-07-30 15:00:00,2018,7,30,15,23.65,16.95,8.5,99.82,66.0,
2018-07-30 16:00:00,2018,7,30,16,23.3,17.35,10.5,99.765,69.5,
2018-07-30 17:00:00,2018,7,30,17,22.5,17.4,13.0,99.785,72.5,
2018-07-30 18:00:00,2018,7,30,18,22.35,17.55,9.0,99.74000000000001,74.5,
2018-07-30 19:00:00,2018,7,30,19,20.85,17.6,7.5,99.725,81.5,
2018-07-30 20:00:00,2018,7,30,20,19.4,17.450000000000003,4.0,99.75999999999999,88.5,
2018-07-30 21:00:00,2018,7,30,21,18.45,17.3,3.5,99.77000000000001,93.5,
2018-07-30 22:00:00,2018,7,30,22,18.4,17.2,1.5,99.78999999999999,93.0,
2018-07-30 23:00:00,2018,7,30,23,18.1,17.3,4.0,99.795,95.0,
2018-07-31 00:00:00,2018,7,31,0,17.9,17.4,3.5,99.78999999999999,97.0,
2018-07-31 01:00:00,2018,7,31,1,17.6,16.95,4.0,99.75999999999999,96.5,
2018-07-31 02:00:00,2018,7,31,2,17.35,16.950000000000003,2.0,99.775,98.0,
2018-07-31 03:00:00,2018,7,31,3,16.950000000000003,16.75,3.0,99.755,99.0,
2018-07-31 04:00:00,2018,7,31,4,17.1,16.9,2.0,99.77000000000001,99.0,
2018-07-31 05:00:00,2018,7,31,5,16.799999999999997,16.6,3.5,99.78,99.0,
2018-07-31 06:00:00,2018,7,31,6,16.6,16.5,4.0,99.78999999999999,99.5,
2018-07-31 07:00:00,2018,7,31,7,18.8,17.6,5.0,99.785,93.0,
2018-07-31 08:00:00,2018,7,31,8,20.200000000000003,17.9,9.0,99.81,86.5,
2018-07-31 09:00:00,2018,7,31,9,20.950000000000003,17.9,11.5,99.775,82.5,
2018-07-31 10:00:00,2018,7,31,10,21.85,18.6,10.5,99.785,81.5,
2018-07-31 11:00:00,2018,7,31,11,22.25,17.75,11.0,99.8,75.5,
2018-07-31 12:00:00,2018,7,31,12,22.55,18.4,11.5,99.755,77.5,
2018-07-31 13:00:00,2018,7,31,13,22.3,18.049999999999997,8.0,99.725,76.5,
2018-07-31 14:00:00,2018,7,31,14,22.5,18.65,11.5,99.69,79.0,
2018-07-31 15:00:00,2018,7,31,15,21.9,18.700000000000003,13.0,99.625,82.0,
2018-07-31 16:00:00,2018,7,31,16,21.35,18.6,16.0,99.565,84.0,
2018-07-31 17:00:00,2018,7,31,17,21.3,17.95,13.5,99.57,81.0,
2018-07-31 18:00:00,2018,7,31,18,21.1,18.35,13.5,99.49000000000001,84.0,
2018-07-31 19:00:00,2018,7,31,19,20.75,18.200000000000003,12.0,99.495,85.5,
2018-07-31 20:00:00,2018,7,31,20,20.4,18.200000000000003,9.5,99.42,87.5,
2018-07-31 21:00:00,2018,7,31,21,20.15,18.5,9.0,99.44999999999999,90.0,
2018-07-31 22:00:00,2018,7,31,22,19.65,18.6,5.0,99.42,94.0,
2018-07-31 23:00:00,2018,7,31,23,19.55,18.85,6.5,99.32499999999999,96.0,
2018-08-01 00:00:00,2018,8,1,0,19.05,18.299999999999997,4.0,99.31,95.0,
2018-08-01 01:00:00,2018,8,1,1,19.35,18.299999999999997,8.0,99.28,94.0,
2018-08-01 02:00:00,2018,8,1,2,19.6,18.4,7.5,99.22,92.5,
2018-08-01 03:00:00,2018,8,1,3,19.6,18.5,5.5,99.22,93.5,
2018-08-01 04:00:00,2018,8,1,4,19.85,18.6,4.5,99.16499999999999,92.0,
2018-08-01 05:00:00,2018,8,1,5,19.75,18.5,6.0,99.14500000000001,93.0,
2018-08-01 06:00:00,2018,8,1,6,20.2,18.85,5.5,99.19,92.0,
2018-08-01 07:00:00,2018,8,1,7,20.75,19.05,9.0,99.18,89.5,
2018-08-01 08:00:00,2018,8,1,8,21.5,19.200000000000003,12.5,99.15,86.5,
2018-08-01 09:00:00,2018,8,1,9,22.1,19.0,17.0,99.14500000000001,82.5,
2018-08-01 10:00:00,2018,8,1,10,22.7,19.049999999999997,18.0,99.155,80.0,
2018-08-01 11:00:00,2018,8,1,11,22.2,18.95,20.0,99.195,82.0,
2018-08-01 12:00:00,2018,8,1,12,22.55,19.1,16.5,99.185,81.0,
2018-08-01 13:00:00,2018,8,1,13,23.0,17.950000000000003,20.0,99.17500000000001,73.5,
2018-08-01 14:00:00,2018,8,1,14,23.2,18.9,18.0,99.14500000000001,77.0,
2018-08-01 15:00:00,2018,8,1,15,23.65,18.4,17.5,99.15,72.5,
2018-08-01 16:00:00,2018,8,1,16,23.55,18.35,16.5,99.21000000000001,72.5,
2018-08-01 17:00:00,2018,8,1,17,22.35,18.6,16.0,99.235,79.0,
2018-08-01 18:00:00,2018,8,1,18,21.9,18.55,13.0,99.27,81.5,
2018-08-01 19:00:00,2018,8,1,19,21.25,18.45,11.5,99.28999999999999,83.5,
2018-08-01 20:00:00,2018,8,1,20,20.5,18.2,8.0,99.35,86.5,
2018-08-01 21:00:00,2018,8,1,21,19.9,18.15,5.0,99.435,89.5,
2018-08-01 22:00:00,2018,8,1,22,19.25,17.75,7.0,99.445,91.0,
2018-08-01 23:00:00,2018,8,1,23,18.45,17.5,5.0,99.485,94.5,
2018-08-02 00:00:00,2018,8,2,0,17.7,17.1,6.0,99.48,96.5,
2018-08-02 01:00:00,2018,8,2,1,17.45,16.85,4.0,99.505,96.5,
2018-08-02 02:00:00,2018,8,2,2,17.35,16.799999999999997,5.5,99.5,96.5,
2018-08-02 03:00:00,2018,8,2,3,17.15,16.8,5.0,99.525,97.5,
2018-08-02 04:00:00,2018,8,2,4,17.5,17.2,7.5,99.535,98.0,
2018-08-02 05:00:00,2018,8,2,5,17.25,16.9,7.5,99.56,98.0,
2018-08-02 06:00:00,2018,8,2,6,17.85,17.5,6.5,99.64,97.5,
2018-08-02 07:00:00,2018,8,2,7,18.75,18.0,7.0,99.69,95.5,
2018-08-02 08:00:00,2018,8,2,8,20.05,18.5,6.5,99.725,91.0,
2018-08-02 09:00:00,2018,8,2,9,21.8,17.45,11.0,99.705,76.5,
2018-08-02 10:00:00,2018,8,2,10,23.1,16.55,9.5,99.71,66.0,
2018-08-02 11:00:00,2018,8,2,11,24.15,15.75,12.0,99.705,59.5,
2018-08-02 12:00:00,2018,8,2,12,25.15,16.3,11.5,99.695,57.5,
2018-08-02 13:00:00,2018,8,2,13,25.95,16.2,13.0,99.67,54.5,
2018-08-02 14:00:00,2018,8,2,14,25.3,17.35,11.0,99.64500000000001,61.5,
2018-08-02 15:00:00,2018,8,2,15,25.2,18.75,8.5,99.64,67.5,
2018-08-02 16:00:00,2018,8,2,16,26.0,17.5,13.0,99.625,59.5,
2018-08-02 17:00:00,2018,8,2,17,25.25,17.65,10.5,99.61500000000001,62.5,
2018-08-02 18:00:00,2018,8,2,18,24.25,17.549999999999997,8.5,99.595,66.0,
2018-08-02 19:00:00,2018,8,2,19,22.75,17.35,6.0,99.64500000000001,71.5,
2018-08-02 20:00:00,2018,8,2,20,21.1,17.0,5.5,99.71,77.5,
2018-08-02 21:00:00,2018,8,2,21,20.25,17.0,4.0,99.735,81.5,
2018-08-02 22:00:00,2018,8,2,22,19.05,16.65,5.0,99.75,86.0,
2018-08-02 23:00:00,2018,8,2,23,18.8,16.65,4.5,99.745,87.5,
2018-08-03 00:00:00,2018,8,3,0,17.95,16.45,5.0,99.725,91.5,
2018-08-03 01:00:00,2018,8,3,1,17.950000000000003,16.7,4.0,99.72,92.0,
2018-08-03 02:00:00,2018,8,3,2,17.549999999999997,16.3,2.5,99.69999999999999,92.5,
2018-08-03 03:00:00,2018,8,3,3,17.299999999999997,16.35,2.0,99.72,94.5,
2018-08-03 04:00:00,2018,8,3,4,17.1,16.1,0.0,99.69999999999999,94.0,
2018-08-03 05:00:00,2018,8,3,5,16.8,16.049999999999997,2.0,99.75,96.0,
2018-08-03 06:00:00,2018,8,3,6,16.8,16.2,2.5,99.815,96.0,
2018-08-03 07:00:00,2018,8,3,7,18.25,17.4,0.0,99.84,95.0,
2018-08-03 08:00:00,2018,8,3,8,20.45,18.8,4.0,99.86,90.5,
2018-08-03 09:00:00,2018,8,3,9,21.75,19.200000000000003,2.5,99.86,85.5,
2018-08-03 10:00:00,2018,8,3,10,23.15,19.4,1.5,99.85499999999999,79.0,
2018-08-03 11:00:00,2018,8,3,11,24.2,19.450000000000003,3.5,99.86,74.5,
2018-08-03 12:00:00,2018,8,3,12,25.4,19.0,7.0,99.83500000000001,67.5,
2018-08-03 13:00:00,2018,8,3,13,25.65,20.0,7.5,99.795,71.0,
2018-08-03 14:00:00,2018,8,3,14,24.85,19.6,10.5,99.75,73.0,
2018-08-03 15:00:00,2018,8,3,15,25.35,20.15,11.5,99.71,73.5,
2018-08-03 16:00:00,2018,8,3,16,24.95,18.85,13.0,99.695,70.0,
2018-08-03 17:00:00,2018,8,3,17,25.4,19.2,11.0,99.67500000000001,68.5,
2018-08-03 18:00:00,2018,8,3,18,24.55,18.85,9.5,99.705,71.0,
2018-08-03 19:00:00,2018,8,3,19,23.35,18.9,6.5,99.705,76.0,
2018-08-03 20:00:00,2018,8,3,20,21.2,18.75,6.0,99.71,85.5,
2018-08-03 21:00:00,2018,8,3,21,19.95,18.7,6.5,99.77,92.5,
2018-08-03 22:00:00,2018,8,3,22,19.2,18.0,5.0,99.785,92.5,
2018-08-03 23:00:00,2018,8,3,23,18.45,17.65,2.5,99.78,95.0,
2018-08-04 00:00:00,2018,8,4,0,18.0,17.45,3.5,99.795,96.5,
2018-08-04 01:00:00,2018,8,4,1,17.7,17.4,1.5,99.76,98.0,
2018-08-04 02:00:00,2018,8,4,2,17.6,17.5,1.5,99.75,99.0,
2018-08-04 03:00:00,2018,8,4,3,17.200000000000003,17.0,2.0,99.72999999999999,98.5,
2018-08-04 04:00:00,2018,8,4,4,17.4,17.2,2.5,99.745,99.0,
2018-08-04 05:00:00,2018,8,4,5,17.3,17.15,1.5,99.78,99.5,
2018-08-04 06:00:00,2018,8,4,6,17.15,17.1,2.0,99.83,99.5,
2018-08-04 07:00:00,2018,8,4,7,19.35,18.75,2.0,99.88499999999999,96.5,
