YEAR,MONTH,DAY,HOUR,Temp (°C),Dew Point Temp (°C),Rel Hum (%),Wind Spd (km/h),WIND CHILL CALCULATION
2020,2,18,3,-3.7,-4.6,93.0,26.0,-10.766512791802484
2020,2,18,4,-3.0,-3.2,98.0,18.0,-8.66166925293308
2020,2,18,5,-3.0,-3.2,98.0,19.0,-8.834949806074068
2020,2,18,6,-3.4,-3.6,98.0,16.0,-8.781486081160406
2020,2,18,7,-1.2,-1.2,100.0,12.0,-5.244232087992756
2020,2,18,8,0.3,0.3,100.0,12.0,-3.440359446690888
2020,2,18,9,1.7,1.7,100.0,16.0,-2.506560771639447
2020,2,18,10,3.3,2.6,95.0,25.0,-1.698486481568143
2020,2,18,11,3.5,3.5,100.0,32.0,-2.1163567209254683
2020,2,18,12,3.7,3.7,100.0,35.0,-2.104783573390013
2020,2,18,13,3.7,3.3,97.0,35.0,-2.104783573390013
2020,2,18,14,4.4,2.0,84.0,35.0,-1.1858123394855316
2020,2,18,15,4.3,1.8,83.0,35.0,-1.317093944329029
2020,2,18,16,3.9,1.4,84.0,22.0,-0.5999506050289329
2020,2,18,17,3.2,-0.1,79.0,24.0,-1.7160349139579745
2020,2,18,18,2.7,-1.4,74.0,27.0,-2.677728874497695
2020,2,18,19,2.3,-1.6,75.0,25.0,-2.9745975071995594
2020,2,18,20,1.8,-1.9,76.0,21.0,-3.1219896511583087
2020,2,18,21,1.4,-3.4,70.0,22.0,-3.756640179396397
2020,2,18,22,0.7,-4.7,67.0,28.0,-5.3560794964937
2020,2,18,23,0.1,-5.6,65.0,26.0,-5.90141654123021
2020,2,18,24,-0.6,-5.3,70.0,30.0,-7.2504043770304145
2020,2,19,1,-0.3,-4.9,71.0,23.0,-6.037658117695426
2020,2,19,2,-0.6,-5.2,71.0,18.0,-5.680552452018146
2020,2,19,3,-0.7,-4.1,77.0,23.0,-6.544584736530612
2020,2,19,4,-0.7,-4.3,76.0,22.0,-6.408259421865067
2020,2,19,5,-2.6,-8.0,66.0,20.0,-8.49959715657303
2020,2,19,6,-3.3,-7.8,71.0,20.0,-9.37658243109398
2020,2,19,7,-3.1,-7.6,71.0,22.0,-9.43868141325783
2020,2,19,8,-3.3,-5.5,85.0,21.0,-9.537047116985075
2020,2,19,9,-3.6,-7.2,76.0,18.0,-9.406948453161814
2020,2,19,10,-3.7,-7.9,73.0,16.0,-9.15059933466164
2020,2,19,11,-2.4,-11.5,50.0,28.0,-9.349666180509878
2020,2,19,12,-2.5,-11.6,50.0,24.0,-8.96524225638172
2020,2,19,13,-2.6,-11.4,51.0,18.0,-8.164816452780592
2020,2,19,14,-2.3,-11.4,50.0,18.0,-7.792176852666224
2020,2,19,15,-2.6,-10.5,55.0,22.0,-8.807343498384338
2020,2,19,16,-2.6,-9.8,58.0,19.0,-8.335908837942904
2020,2,19,17,-3.3,-10.8,56.0,22.0,-9.691216579207229
2020,2,19,18,-4.2,-10.6,61.0,20.0,-10.50413492690663
2020,2,19,19,-5.0,-12.0,58.0,23.0,-11.994045889008849
2020,2,19,20,-5.9,-11.9,62.0,19.0,-12.452996825025004
2020,2,19,21,-6.6,-12.9,61.0,19.0,-13.32631851925454
2020,2,19,22,-7.7,-13.4,64.0,7.0,-11.28747775857493
2020,2,19,23,-9.2,-12.5,77.0,10.0,-14.222325389108189
2020,2,19,24,-8.1,-12.5,71.0,13.0,-13.821751965630746
2020,2,20,1,-8.6,-12.3,75.0,10.0,-13.510955267647734
2020,2,20,2,-8.2,-12.4,72.0,13.0,-13.942770709424298
2020,2,20,3,-8.8,-12.3,76.0,7.0,-12.556686346522866
2020,2,20,4,-9.1,-12.8,75.0,8.0,-13.344429846146326
2020,2,20,5,-9.1,-12.3,78.0,7.0,-12.90283414323594
2020,2,20,6,-10.0,-12.5,82.0,8.0,-14.393394123483468
2020,2,20,7,-10.3,-13.1,80.0,8.0,-14.74304888259585
2020,2,20,8,-10.4,-13.5,78.0,9.0,-15.270701051123886
2020,2,20,9,-9.4,-12.4,79.0,5.0,-12.16869123932652
2020,2,20,10,-8.0,-12.4,70.0,8.0,-12.062362396067597
2020,2,20,11,-6.5,-13.9,56.0,21.0,-13.562181213190108
2020,2,20,12,-2.4,-15.9,35.0,21.0,-8.404978152427413
2020,2,20,13,-4.0,-14.3,45.0,21.0,-10.41754520052993
2020,2,20,14,-4.0,-14.0,46.0,17.0,-9.716504470284994
2020,2,20,15,-5.0,-12.9,54.0,23.0,-11.994045889008849
2020,2,20,16,-2.8,-14.6,40.0,18.0,-8.413242852856836
2020,2,20,17,-5.8,-12.5,60.0,15.0,-11.515557098463727
2020,2,20,18,-6.2,-14.5,52.0,19.0,-12.827277551123377
2020,2,20,19,-7.6,-16.3,50.0,14.0,-13.475273851000178
2020,2,20,20,-8.4,-15.7,56.0,8.0,-12.528568741550773
2020,2,20,21,-8.4,-15.7,56.0,4.0,-10.376208067183036
2020,2,20,22,-10.1,-14.6,70.0,10.0,-15.289380571298874
2020,2,20,23,-9.9,-14.8,68.0,7.0,-13.8258949344708
2020,2,20,24,-10.4,-14.2,74.0,6.0,-13.88747402280319
2020,2,21,1,-10.8,-13.6,80.0,6.0,-14.34372921075283
2020,2,21,2,-10.8,-13.8,79.0,9.0,-15.741115621443775
2020,2,21,3,-10.5,-13.8,77.0,13.0,-16.726201816676014
2020,2,21,4,-10.3,-13.9,75.0,13.0,-16.48416432908891
2020,2,21,5,-10.3,-14.1,74.0,14.0,-16.762028576669234
2020,2,21,6,-10.5,-14.1,75.0,16.0,-17.51716641402292
2020,2,21,7,-9.9,-14.4,70.0,21.0,-17.838886190407955
2020,2,21,8,-10.1,-14.5,71.0,20.0,-17.895867955011777
2020,2,21,9,-9.4,-13.8,71.0,20.0,-17.01888268049083
2020,2,21,10,-8.0,-12.8,68.0,27.0,-16.420092994572087
2020,2,21,11,-6.8,-11.8,68.0,25.0,-14.58720784044544
2020,2,21,12,-4.0,-13.6,48.0,28.0,-11.41087221096984
2020,2,21,13,-3.2,-14.0,43.0,31.0,-10.73392935996224
2020,2,21,14,-2.1,-14.3,39.0,32.0,-9.412297662410898
2020,2,21,15,-0.4,-12.4,40.0,32.0,-7.197458448031392
2020,2,21,16,-0.2,-9.3,50.0,35.0,-7.224766162286419
2020,2,21,17,-1.0,-8.9,55.0,33.0,-8.080280510628624
2020,2,21,18,-1.9,-7.8,64.0,35.0,-9.45655344462588
2020,2,21,19,-3.0,-7.9,69.0,37.0,-11.098764829573389
2020,2,21,20,-3.1,-8.2,67.0,34.0,-10.928961285690484
2020,2,21,21,-3.0,-8.3,66.0,32.0,-10.58485959943534
2020,2,21,22,-2.3,-8.5,62.0,37.0,-10.175415518020529
2020,2,21,23,-1.9,-8.2,62.0,40.0,-9.918960558909246
2020,2,21,24,-2.0,-8.2,62.0,38.0,-9.872376153549125
2020,2,22,1,-2.1,-8.3,62.0,35.0,-9.719116654312874
2020,2,22,2,-2.4,-8.4,63.0,28.0,-9.349666180509878
2020,2,22,3,-2.6,-9.1,60.0,31.0,-9.954320156973424
2020,2,22,4,-3.0,-10.0,58.0,28.0,-10.122618441932364
2020,2,22,5,-3.1,-10.2,58.0,29.0,-10.372343730792684
2020,2,22,6,-3.4,-10.2,59.0,25.0,-10.248430353298629
2020,2,22,7,-3.5,-9.9,61.0,25.0,-10.37604145586177
2020,2,22,8,-3.9,-9.7,64.0,21.0,-10.29175976002352
2020,2,22,9,-3.1,-9.2,63.0,28.0,-10.25144381883611
2020,2,22,10,-1.4,-8.6,58.0,23.0,-7.431706319492185
2020,2,22,11,0.2,-8.1,54.0,33.0,-6.51277586039643
2020,2,22,12,1.4,-7.2,53.0,28.0,-4.454301858167468
2020,2,22,13,3.2,-6.0,51.0,29.0,-2.2323749612857253
2020,2,22,14,3.8,-5.2,52.0,30.0,-1.5490839421397569
2020,2,22,15,3.8,-3.7,58.0,28.0,-1.3624928124775244
2020,2,22,16,3.8,-3.7,58.0,25.0,-1.060430968752435
2020,2,22,17,3.0,-3.8,61.0,33.0,-2.8552650098546466
2020,2,22,18,2.1,-4.7,61.0,29.0,-3.653639349612337
2020,2,22,19,1.4,-5.1,62.0,27.0,-4.347361898431968
2020,2,22,20,1.3,-4.6,65.0,21.0,-3.7509168536903448
2020,2,22,21,1.0,-4.5,67.0,18.0,-3.693141251408189
2020,2,22,22,1.3,-4.4,66.0,17.0,-3.1635842156477283
2020,2,22,23,1.9,-4.0,65.0,23.0,-3.249561714101911
2020,2,22,24,1.8,-3.9,66.0,25.0,-3.612653020015266
2020,2,23,1,1.6,-3.9,67.0,26.0,-3.9809838107411535
2020,2,23,2,1.5,-4.6,64.0,23.0,-3.7564883329370966
2020,2,23,3,1.2,-4.9,64.0,26.0,-4.493099205538236
2020,2,23,4,0.2,-4.8,69.0,18.0,-4.686846851713168
2020,2,23,5,0.2,-5.0,68.0,18.0,-4.686846851713168
2020,2,23,6,0.1,-5.3,67.0,17.0,-4.64726427330145
2020,2,23,7,0.0,-4.6,71.0,18.0,-4.935273251789413
2020,2,23,8,-0.5,-3.6,79.0,15.0,-5.02819790517005
2020,2,23,9,0.2,-3.9,73.0,15.0,-4.171376879640695
2020,2,23,10,3.0,-4.0,59.0,23.0,-1.8555135123051527
2020,2,23,11,4.2,-4.4,53.0,29.0,-0.940316426443352
2020,2,23,12,5.4,-5.2,46.0,33.0,0.2797442906097385
2020,2,23,13,7.1,-4.6,43.0,31.0,2.6493619580123937
2020,2,23,14,7.1,-4.5,43.0,23.0,3.3404843307554906
2020,2,23,15,7.6,-4.5,41.0,25.0,3.788790928646943
2020,2,23,16,7.6,-4.5,42.0,27.0,3.615503292639175
2020,2,23,17,7.4,-5.0,41.0,28.0,3.275220756057391
2020,2,23,18,7.1,-5.5,40.0,24.0,3.243949057174061
2020,2,23,19,4.7,-5.3,48.0,19.0,0.7715888304508294
2020,2,23,20,3.6,-5.1,53.0,16.0,-0.1688434994649714
2020,2,23,21,2.6,-4.7,58.0,17.0,-1.5562641531895325
2020,2,23,22,2.0,-4.8,60.0,16.0,-2.137447518138214
2020,2,23,23,0.9,-4.7,66.0,16.0,-3.490862780976068
2020,2,23,24,2.4,-4.9,59.0,17.0,-1.8035441627984845
2020,2,24,1,4.1,-2.6,62.0,22.0,-0.3474154390795356
2020,2,24,2,3.3,-2.3,67.0,20.0,-1.1078641284678832
2020,2,24,3,3.1,-1.7,71.0,22.0,-1.6100912688265212
2020,2,24,4,2.0,-1.7,76.0,17.0,-2.2981041820163925
2020,2,24,5,1.3,-1.7,80.0,12.0,-2.237777685822973
2020,2,24,6,1.0,-1.8,82.0,13.0,-2.809046280417441
2020,2,24,7,0.0,-2.2,85.0,12.0,-3.801133974951261
2020,2,24,8,-0.3,-1.9,89.0,11.0,-3.925520307740277
2020,2,24,9,0.6,-1.2,88.0,12.0,-3.079584918430513
2020,2,24,10,2.8,-0.1,81.0,16.0,-1.1531455088015925
2020,2,24,11,5.8,0.6,69.0,17.0,2.4002160005537223
2020,2,24,12,6.0,0.3,67.0,11.0,3.599348801509899
2020,2,24,13,6.6,0.7,66.0,13.0,3.968003372021516
2020,2,24,14,7.9,0.6,60.0,14.0,5.393132907470307
2020,2,24,15,7.8,0.3,59.0,17.0,4.873016096643258
2020,2,24,16,7.9,0.4,59.0,11.0,5.868753770966306
2020,2,24,17,8.0,0.5,59.0,10.0,6.170284759424886
2020,2,24,18,5.9,0.0,66.0,9.0,3.8986926894116367
2020,2,24,19,4.9,-0.5,68.0,8.0,2.9727922457647766
2020,2,24,20,4.2,-1.6,66.0,8.0,2.156931141169221
2020,2,24,21,4.5,-1.5,65.0,4.0,3.910065440866373
2020,2,24,22,3.3,-1.5,71.0,8.0,1.1079668638320783
2020,2,24,23,3.4,-1.7,69.0,13.0,0.0954035706278246
2020,2,24,24,3.4,-1.7,69.0,21.0,-1.1094226030557943
2020,2,25,1,3.0,-2.9,65.0,23.0,-1.8555135123051527
2020,2,25,2,2.7,-2.6,68.0,18.0,-1.5815168507601107
2020,2,25,3,2.4,-1.7,74.0,16.0,-1.6452965134699025
2020,2,25,4,1.9,-1.4,79.0,13.0,-1.7198775862754667
2020,2,25,5,1.8,-1.6,78.0,14.0,-2.0324981394116266
2020,2,25,6,1.1,-1.3,84.0,16.0,-3.2447872786419123
2020,2,25,7,0.5,-0.5,93.0,18.0,-4.314207251598801
2020,2,25,8,0.3,-0.1,97.0,23.0,-5.27726818944265
2020,2,25,9,0.6,0.0,96.0,21.0,-4.6314149372351965
2020,2,25,10,0.9,0.3,96.0,25.0,-4.761152943083541
2020,2,25,11,1.1,0.5,96.0,29.0,-4.945697884454712
2020,2,25,12,1.3,0.7,96.0,31.0,-4.886860337546138
2020,2,25,13,1.6,1.2,97.0,33.0,-4.684020435125539
2020,2,25,14,1.5,1.1,97.0,32.0,-4.722049914313123
2020,2,25,15,1.3,0.9,97.0,32.0,-4.982619233651887
2020,2,25,16,1.5,0.9,96.0,23.0,-3.7564883329370966
2020,2,25,17,1.8,-0.1,87.0,32.0,-4.331195935304973
2020,2,25,18,1.9,0.0,87.0,22.0,-3.125302264522904
2020,2,25,19,1.8,-0.3,86.0,16.0,-2.383523020472368
2020,2,25,20,1.7,-0.4,86.0,13.0,-1.9619150738625728
2020,2,25,21,1.8,-0.5,85.0,15.0,-2.2129288212878864
2020,2,25,22,1.7,-0.1,88.0,16.0,-2.506560771639447
2020,2,25,23,1.4,0.2,92.0,12.0,-2.1175195097361827
2020,2,25,24,1.1,-0.1,92.0,11.0,-2.2533271723513493
2020,2,26,1,1.3,-1.8,80.0,17.0,-3.1635842156477283
2020,2,26,2,1.7,-1.6,79.0,25.0,-3.740264122578409
2020,2,26,3,1.6,-2.0,77.0,28.0,-4.196651104359972
2020,2,26,4,1.0,-2.2,79.0,30.0,-5.177196946161084
2020,2,26,5,0.4,-2.2,83.0,33.0,-6.251525085357732
2020,2,26,6,-0.2,-1.5,91.0,28.0,-6.51550788862743
2020,2,26,7,-0.5,-1.2,95.0,32.0,-7.327743107700775
2020,2,26,8,-0.6,-1.2,96.0,29.0,-7.142197393686748
2020,2,26,9,-0.9,-1.5,96.0,27.0,-7.301328017700294
2020,2,26,10,-0.8,-1.4,96.0,35.0,-8.012455791347405
2020,2,26,11,-0.8,-1.4,96.0,35.0,-8.012455791347405
2020,2,26,12,-0.4,-1.1,95.0,35.0,-7.487329371973414
2020,2,26,13,-0.2,-1.0,94.0,33.0,-7.035277410473829
2020,2,26,14,-0.6,-1.6,93.0,36.0,-7.842512420050473
2020,2,26,15,-0.8,-1.6,94.0,34.0,-7.91693763770745
2020,2,26,16,-1.2,-1.8,96.0,30.0,-8.027857163606413
2020,2,26,17,-1.2,-1.8,96.0,26.0,-7.565791574320723
2020,2,26,18,-0.8,-1.2,97.0,32.0,-7.718597086708923
2020,2,26,19,-0.6,-1.0,97.0,25.0,-6.675319481530663
2020,2,26,20,-1.3,-1.7,97.0,28.0,-7.932587034568654
2020,2,26,21,-2.3,-3.0,95.0,32.0,-9.672866981749662
2020,2,26,22,-2.7,-3.4,95.0,20.0,-8.624880767218881
2020,2,26,23,-3.0,-4.0,93.0,19.0,-8.834949806074068
2020,2,26,24,-3.5,-4.6,92.0,18.0,-9.282735253123692
2020,2,27,1,-3.5,-4.5,93.0,11.0,-7.747676045772115
2020,2,27,2,-3.8,-5.1,91.0,14.0,-8.849470903762255
2020,2,27,3,-4.2,-6.2,86.0,24.0,-11.127286551490556
2020,2,27,4,-4.8,-7.4,82.0,21.0,-11.423828724581185
2020,2,27,5,-6.0,-8.0,86.0,22.0,-13.100441319524087
2020,2,27,6,-6.1,-8.7,82.0,21.0,-13.05903945116448
2020,2,27,7,-5.5,-8.3,81.0,24.0,-12.780614541867902
2020,2,27,8,-5.2,-8.6,77.0,35.0,-13.7888464044613
2020,2,27,9,-5.4,-9.2,75.0,38.0,-14.367488156558217
2020,2,27,10,-5.8,-9.5,75.0,43.0,-15.384992653000657
2020,2,27,11,-5.5,-10.3,69.0,46.0,-15.252467649328048
2020,2,27,12,-5.0,-10.2,67.0,35.0,-13.526283194774305
2020,2,27,13,-5.0,-11.2,62.0,52.0,-15.068486472732852
2020,2,27,14,-4.7,-10.7,63.0,41.0,-13.731716564861657
2020,2,27,15,-5.0,-9.3,72.0,43.0,-14.315979897085615
2020,2,27,16,-4.7,-10.7,63.0,49.0,-14.42526163341964
2020,2,27,17,-5.1,-10.6,66.0,49.0,-14.965882139259746
2020,2,27,18,-5.7,-10.3,70.0,44.0,-15.34305168084772
2020,2,27,19,-6.2,-11.0,69.0,40.0,-15.629099530803348
2020,2,27,20,-6.6,-9.9,78.0,41.0,-16.260182333618985
2020,2,27,21,-6.9,-11.1,72.0,43.0,-16.854885192383833
2020,2,27,22,-7.2,-11.1,74.0,40.0,-16.957038826592672
2020,2,27,23,-7.5,-11.0,76.0,44.0,-17.75313124655885
2020,2,27,24,-7.5,-9.9,83.0,36.0,-16.922772596688375
2020,2,28,1,-7.4,-9.7,83.0,34.0,-16.560135931919636
2020,2,28,2,-7.3,-10.8,76.0,38.0,-16.87946251118094
2020,2,28,3,-7.8,-11.2,77.0,34.0,-17.083966131568857
2020,2,28,4,-7.9,-11.4,76.0,36.0,-17.449164490986224
2020,2,28,5,-8.0,-11.6,75.0,34.0,-17.34588123139347
2020,2,28,6,-7.9,-11.4,76.0,35.0,-17.33344973523573
2020,2,28,7,-8.1,-12.1,73.0,39.0,-18.045818145900316
2020,2,28,8,-7.8,-12.6,69.0,32.0,-16.83852326356571
2020,2,28,9,-7.4,-12.5,67.0,31.0,-16.191193780883935
2020,2,28,10,-6.8,-12.4,65.0,35.0,-15.88935208195726
2020,2,28,11,-6.2,-12.2,63.0,37.0,-15.319790253815016
2020,2,28,12,-5.7,-12.0,61.0,40.0,-14.965129882908684
2020,2,28,13,-5.3,-12.1,59.0,40.0,-14.433954164592953
2020,2,28,14,-4.7,-11.8,58.0,44.0,-14.004118588785978
2020,2,28,15,-4.6,-11.7,58.0,44.0,-13.870225279579802
2020,2,28,16,-5.0,-11.1,62.0,35.0,-13.526283194774305
2020,2,28,17,-5.1,-10.5,66.0,33.0,-13.435921398921948
2020,2,28,18,-5.4,-10.6,67.0,37.0,-14.264533897754609
2020,2,28,19,-5.8,-9.4,76.0,27.0,-13.594560184837167
2020,2,28,20,-6.2,-9.4,78.0,28.0,-14.245030502852288
2020,2,28,21,-6.1,-9.4,78.0,29.0,-14.248519335319806
2020,2,28,22,-5.9,-8.9,80.0,29.0,-13.990107628351332
2020,2,28,23,-6.1,-8.0,87.0,21.0,-13.05903945116448
2020,2,28,24,-6.3,-7.8,89.0,18.0,-12.760704854191117
2020,2,29,1,-7.9,-9.8,87.0,11.0,-13.00314018556589
2020,2,29,2,-8.4,-10.2,87.0,6.0,-11.606198083054974
2020,2,29,3,-8.7,-11.8,78.0,12.0,-14.263595294502109
2020,2,29,4,-9.2,-13.0,74.0,15.0,-15.677259222463446
2020,2,29,5,-10.3,-15.6,66.0,18.0,-17.72923285571601
2020,2,29,6,-12.0,-16.4,70.0,10.0,-17.54205262259032
2020,2,29,7,-11.9,-15.4,75.0,12.0,-18.111856929279437
2020,2,29,8,-11.7,-14.9,77.0,13.0,-18.17842674219865
2020,2,29,9,-11.9,-15.3,76.0,11.0,-17.780834858105685
2020,2,29,10,-10.2,-14.7,70.0,16.0,-17.148053160521684
2020,2,29,11,-9.1,-14.6,65.0,21.0,-16.832602666356696
2020,2,29,12,-8.0,-14.6,59.0,19.0,-15.072961907713612
2020,2,29,13,-6.9,-14.1,57.0,24.0,-14.56112160842812
2020,2,29,14,-6.3,-13.2,59.0,22.0,-13.479244068448182
2020,2,29,15,-5.3,-11.7,61.0,24.0,-12.526256389502157
2020,2,29,16,-4.3,-10.1,64.0,28.0,-11.797348341681085
2020,2,29,17,-4.1,-10.9,59.0,23.0,-10.853460996629682
2020,2,29,18,-4.5,-11.3,59.0,34.0,-12.762366984462764
2020,2,29,19,-5.0,-11.5,61.0,25.0,-12.290207994308894
2020,2,29,20,-5.8,-11.7,64.0,20.0,-12.508672697240227
2020,2,29,21,-7.0,-12.0,68.0,14.0,-12.74488391196261
2020,2,29,22,-8.0,-12.3,71.0,15.0,-14.20842317869884
2020,2,29,23,-9.1,-12.9,74.0,13.0,-15.031939403566271
2020,2,29,24,-9.9,-13.3,77.0,12.0,-15.706693407543604
2020,3,1,1,-9.5,-13.1,76.0,12.0,-15.225660703196436
2020,3,1,2,-9.7,-12.9,77.0,9.0,-14.447475553064075
2020,3,1,3,-9.1,-12.4,77.0,9.0,-13.74185369758424
2020,3,1,4,-9.6,-12.5,80.0,12.0,-15.34591887928323
2020,3,1,5,-10.3,-12.5,84.0,12.0,-16.187726111890772
2020,3,1,6,-10.4,-12.5,85.0,10.0,-15.645065632029103
2020,3,1,7,-11.1,-12.9,87.0,4.0,-13.366358336309656
2020,3,1,8,-12.1,-13.3,91.0,9.0,-17.269962974983414
2020,3,1,9,-10.4,-12.2,87.0,9.0,-15.270701051123886
2020,3,1,10,-6.5,-10.2,75.0,13.0,-11.885452064933904
2020,3,1,11,-4.2,-9.2,69.0,10.0,-8.294241043604389
2020,3,1,12,-1.4,-7.9,61.0,10.0,-4.97451381012226
2020,3,1,13,-0.3,-8.0,56.0,18.0,-5.30791285190378
2020,3,1,14,0.4,-6.5,60.0,21.0,-4.882985818248011
2020,3,1,15,0.5,-4.7,68.0,25.0,-5.271597353336107
2020,3,1,16,0.1,-7.5,57.0,19.0,-4.967382303057551
2020,3,1,17,0.4,-9.0,50.0,18.0,-4.438420451636924
2020,3,1,18,0.6,-7.4,55.0,13.0,-3.2931212555916534
2020,3,1,19,0.7,-7.2,55.0,10.0,-2.484718385010663
2020,3,1,20,0.4,-5.8,64.0,17.0,-4.276344258888019
2020,3,1,21,0.0,-5.9,64.0,12.0,-3.801133974951261
2020,3,1,22,0.6,-5.5,64.0,16.0,-3.859976034477301
2020,3,1,23,1.9,-4.8,61.0,17.0,-2.4217441868208684
2020,3,1,24,2.5,-4.9,58.0,20.0,-2.110133013634683
2020,3,2,1,2.6,-4.7,59.0,18.0,-1.7057300507982345
2020,3,2,2,4.1,-4.0,56.0,18.0,0.1574679497736006
2020,3,2,3,4.5,-3.4,56.0,19.0,0.5220683463852471
2020,3,2,4,4.0,-2.5,62.0,17.0,0.1746959140731427
2020,3,2,5,4.1,-1.9,65.0,13.0,0.9425347771826948
2020,3,2,6,4.8,-1.2,65.0,16.0,1.3076095145399598
2020,3,2,7,5.3,-0.5,66.0,17.0,1.78201597653134
2020,3,2,8,5.9,1.8,74.0,27.0,1.4321370305712828
2020,3,2,9,6.0,2.3,77.0,29.0,1.3853889362729204
2020,3,2,10,5.0,4.3,95.0,23.0,0.6791195818707685
2020,3,2,11,5.3,4.8,96.0,27.0,0.6615371733708493
2020,3,2,12,5.3,4.8,97.0,24.0,0.9547256858823524
2020,3,2,13,5.9,5.3,96.0,26.0,1.5242566833274722
2020,3,2,14,5.8,5.1,96.0,27.0,1.303703721037876
2020,3,2,15,5.3,4.9,97.0,21.0,1.2805007665659436
2020,3,2,16,5.6,5.2,97.0,23.0,1.4395095101235489
2020,3,2,17,5.7,5.2,96.0,25.0,1.3641799799472536
2020,3,2,18,5.4,5.0,97.0,17.0,1.9056559813358147
2020,3,2,19,5.0,4.7,98.0,14.0,1.8629148687887285
2020,3,2,20,4.9,4.7,99.0,10.0,2.4948724652125303
2020,3,2,21,4.3,4.2,99.0,9.0,2.017034408132076
2020,3,2,22,4.0,3.9,99.0,6.0,2.537712743383955
2020,3,2,23,4.0,4.0,100.0,7.0,2.212286313234919
2020,3,2,24,3.3,3.3,100.0,3.0,3.146138467031083
2020,3,3,1,3.0,3.0,100.0,0.0,14.9575
2020,3,3,2,2.8,2.8,100.0,6.0,1.1689471795350252
2020,3,3,3,3.1,3.0,100.0,8.0,0.8748636910904912
2020,3,3,4,2.2,2.1,100.0,8.0,-0.1741005862466504
2020,3,3,5,2.1,2.1,100.0,7.0,0.0200169340521232
2020,3,3,6,1.8,1.8,100.0,7.0,-0.3261308626609499
2020,3,3,7,1.7,1.7,100.0,8.0,-0.7568585181006189
2020,3,3,8,1.6,1.6,100.0,7.0,-0.5568960604696657
2020,3,3,9,1.9,1.9,100.0,9.0,-0.8054530137872649
2020,3,3,10,2.4,2.4,100.0,11.0,-0.7005764037759152
2020,3,3,11,2.6,2.6,100.0,8.0,0.292105759236523
2020,3,3,12,3.0,3.0,100.0,13.0,-0.3886714045463857
2020,3,3,13,3.4,3.4,100.0,17.0,-0.5671441147537188
2020,3,3,14,3.2,3.2,100.0,15.0,-0.4992867702291783
2020,3,3,15,2.8,2.8,100.0,23.0,-2.1089768217227456
2020,3,3,16,3.1,3.0,100.0,11.0,0.1355201639185483
2020,3,3,17,4.1,3.7,97.0,9.0,1.7818271229721303
2020,3,3,18,3.7,3.0,96.0,14.0,0.2804033342073362
2020,3,3,19,2.7,2.0,95.0,10.0,-0.1134846468091426
2020,3,3,20,2.7,2.3,97.0,11.0,-0.3422493033354306
2020,3,3,21,2.8,2.1,95.0,11.0,-0.2228069365219362
2020,3,3,22,3.2,2.0,92.0,21.0,-1.3609934840686075
2020,3,3,23,2.3,0.4,87.0,22.0,-2.62023193262411
2020,3,3,24,2.0,0.7,91.0,26.0,-3.468868415944073
2020,3,4,1,1.9,0.1,88.0,24.0,-3.36936290433532
2020,3,4,2,2.1,-0.7,81.0,26.0,-3.340839567244801
2020,3,4,3,1.8,-1.3,79.0,28.0,-3.939000350552476
2020,3,4,4,1.5,-1.4,81.0,25.0,-3.995486327704692
2020,3,4,5,0.8,-2.0,82.0,18.0,-3.9415676514844336
2020,3,4,6,0.4,-2.2,82.0,17.0,-4.276344258888019
2020,3,4,7,0.1,-2.2,85.0,15.0,-4.293779883287747
2020,3,4,8,0.0,-1.9,87.0,14.0,-4.223667956524329
2020,3,4,9,1.0,-1.4,84.0,14.0,-3.0063513914617164
2020,3,4,10,2.5,-0.8,79.0,19.0,-1.97313649427057
2020,3,4,11,3.7,0.1,77.0,24.0,-1.0801395330436103
2020,3,4,12,3.9,-0.1,75.0,29.0,-1.3279339868960642
2020,3,4,13,4.3,0.2,74.0,32.0,-1.0740794435704073
2020,3,4,14,5.0,0.1,71.0,29.0,0.0933304014305456
2020,3,4,15,5.5,-0.1,67.0,22.0,1.420330722566244
2020,3,4,16,4.0,-3.3,59.0,26.0,-0.9082914419586644
2020,3,4,17,3.9,-2.9,61.0,21.0,-0.480495400523758
2020,3,4,18,2.3,-2.3,72.0,23.0,-2.742635095266727
2020,3,4,19,2.1,-3.0,69.0,19.0,-2.4721774624017323
2020,3,4,20,1.2,-3.3,72.0,13.0,-2.567008792830337
2020,3,4,21,0.6,-3.8,72.0,10.0,-2.60328007192074
2020,3,4,22,-0.1,-5.8,66.0,11.0,-3.686635574113287
2020,3,4,23,-0.4,-6.0,66.0,12.0,-4.282166679298426
2020,3,4,24,-0.8,-6.0,68.0,10.0,-4.263143688661804
2020,3,5,1,-2.0,-5.6,77.0,7.0,-4.710669621026542
2020,3,5,2,-1.8,-6.0,73.0,5.0,-3.615241094557888
2020,3,5,3,-3.5,-5.3,87.0,6.0,-6.01707203067185
2020,3,5,4,-3.5,-6.1,82.0,8.0,-6.817541009381885
2020,3,5,5,-3.4,-5.2,87.0,5.0,-5.415967440824967
2020,3,5,6,-3.4,-5.2,87.0,7.0,-6.32602600568755
2020,3,5,7,-3.9,-5.5,89.0,7.0,-6.902939000209338
2020,3,5,8,-4.5,-5.6,92.0,4.0,-6.057102122889028
2020,3,5,9,-2.5,-4.7,85.0,4.0,-3.8421759976100502
2020,3,5,10,-0.7,-5.8,69.0,8.0,-3.554096590999665
